FakeName,FakeCompany,FakePosition,FakeEmail,Size,w1,w2,penalty
Lisa Olsen,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Matthew Bradshaw,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Robert Nelson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Robert Pratt,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Kevin Anderson,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Samuel Ortega,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Samantha Harris,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Vincent Montoya,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Bethany Cole,Chavez PLC,Radio producer,jennifer93@wade.com,"10,001+ employees",0.0,1.0,1.0
Joshua Mercado,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Christine Cohen,Chavez PLC,Radio producer,jennifer93@wade.com,2 - 10 Employees,0.0,1.0,1.0
Shawn Shaw,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Ashley Mays,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Alicia Bruce,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,0.0,0.0
Kevin Walls,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Wesley Campbell,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Kim Sherman,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Kimberly Adams,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Anne Burke,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Cassandra Dean,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Taylor Terry,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Cynthia Washington,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Haley Hernandez,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Scott Johnson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Rachel Williams,Chavez PLC,Radio producer,jennifer93@wade.com,2-10 Employees,0.0,1.0,1.0
Justin Garcia,Chavez PLC,Radio producer,jennifer93@wade.com,"501-1,000 employees",0.0,1.0,1.0
Ryan Williams,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Christopher Anderson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Justin Davis,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Richard Wilson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Angela Neal,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Russell Stuart,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
William Garcia,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Thomas Bailey,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Lauren Gomez,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Carolyn Dalton,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Sarah Bradshaw,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Erik Jones,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Haley Estrada,Chavez PLC,Radio producer,jennifer93@wade.com,2-10 employees,0.0,1.0,1.0
Anne Martinez,Chavez PLC,Radio producer,jennifer93@wade.com,201-500 employees,0.0,1.0,1.0
Brooke Stevens,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Connie Cooper,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Jose Torres,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Curtis Thompson,Chavez PLC,Radio producer,jennifer93@wade.com,201-500 employees,0.0,1.0,1.0
Shelia Hill,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Tara Brown,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Kent Carr,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Stacy Burke,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Lindsey Jones,Chavez PLC,Radio producer,jennifer93@wade.com,"10,001+ employees",0.0,1.0,1.0
Erica Ford,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Kevin Hart,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Shawn Mitchell,Chavez PLC,Radio producer,jennifer93@wade.com,11-50 Employees,0.0,1.0,1.0
Jennifer Delacruz,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Mr. John Ruiz,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,0.0,1.0
Bradley Graham,Chavez PLC,Radio producer,jennifer93@wade.com,11-50 employees,0.0,1.0,1.0
Charles Sanchez,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Jody Jackson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Thomas Gonzalez,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Emily Bauer MD,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Kristin Clark,Chavez PLC,Radio producer,jennifer93@wade.com,2-10 Employees,0.0,1.0,1.0
Tyler Richmond,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Toni Foster,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Brian Clay,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Joshua Sullivan,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Darlene Davis,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Melinda Johnson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
David Stevenson,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Alexander Hoffman,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Kathleen Tran,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Anna Miller,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Larry Murphy,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Daniel Owen,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Norma Vincent,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Edward Arellano,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Tyler Hill,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Larry Fields,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Stephen Brown,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Timothy Orr,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Erica Jones,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Ryan Ingram,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Rebecca Mccoy,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Michael Johnson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Diana Kelly,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Tricia Daniels,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Mark Randall,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Chris Martinez,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Michele Weeks,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Craig Bryant DDS,Chavez PLC,Radio producer,jennifer93@wade.com,2-10 employees,0.0,1.0,1.0
Julia Reid,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Tanner Lozano,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Elizabeth Schmidt,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Mr. Matthew Thompson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Maria Chen,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Adam Williams,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Tyler Hodges,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Gabriel Jones,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Karen Villarreal,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Christina Brown,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Frank Reid,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Danielle Allen,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Darren Rodriguez DVM,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Cassie Maynard,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Gary Gomez DDS,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Charles Fleming,Chavez PLC,Radio producer,jennifer93@wade.com,"10,001+ employees",0.0,1.0,1.0
Logan Villarreal,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
William Hodges,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Monica Boyd,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Susan Carlson,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Sarah Ramos,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Michael Smith,Chavez PLC,Radio producer,jennifer93@wade.com,11-50 Employyees,0.0,1.0,1.0
Paige Anthony,Chavez PLC,Radio producer,jennifer93@wade.com,11-50 employees,0.0,1.0,1.0
Anthony Marshall,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Dustin Barnes,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Joseph Trujillo,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Evan Dennis,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Veronica Marquez,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Jason Shaw,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Larry Freeman,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Marcus Howard,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Ann Miller,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Kevin Richardson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Michelle Lambert,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Richard Mays,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Andre Jones,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Linda Carson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Jessica Smith,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Jeffrey Anderson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Nancy Blair,Chavez PLC,Radio producer,jennifer93@wade.com,51-200 employees,0.0,1.0,1.0
Jennifer Dominguez,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Matthew Williamson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
George Walker,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Donna Hall,Chavez PLC,Radio producer,jennifer93@wade.com,51-200 employees,0.0,1.0,1.0
Philip Mason,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Mark Taylor,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Rachel Smith,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Christy Lewis,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Derrick Wolf,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Jessica Riley,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Charles Sanchez,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Timothy Gilbert,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Jason Rodriguez,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Melissa Miles,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Claudia Navarro,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Mark Johnson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,0.0,0.0
Victoria Stewart,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Greg Murphy,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Scott Jones,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Andrew Crosby,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Erika Barr,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,0.0,0.0
Jeanette Clay,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Ryan Perez,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Thomas Olsen,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,0.0,0.0
Raymond Moss,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Daniel Pace,Chavez PLC,Radio producer,jennifer93@wade.com,2-10 Employees,0.0,1.0,1.0
Melissa Weiss,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Jason Wang,Chavez PLC,Radio producer,jennifer93@wade.com,51-200 employees,0.0,1.0,1.0
Jessica Castro,Chavez PLC,Radio producer,jennifer93@wade.com,11-50 employees,0.0,1.0,1.0
Brittany Sanchez,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Jordan Vargas,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Travis Smith,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Michelle Harper,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Terri Johnson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Breanna Guerra,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Kayla Hall,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Brian Ward,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Jonathan Marks,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Stephanie Davis,Chavez PLC,Radio producer,jennifer93@wade.com,11-50 Employyees,0.0,1.0,1.0
Lindsey Moran,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Eric Gomez,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Karl Montes,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Tonya Harper,Chavez PLC,Radio producer,jennifer93@wade.com,2-10 employees,0.0,1.0,1.0
Brian Blackwell,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Heather Moore,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Angel Garcia,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Lindsay Torres,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Mike Carpenter,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Keith Rivera,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
John Coleman,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Linda Sherman,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Rachael Santiago,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Billy Marshall,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Nathan Vance,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Kristin Cook,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Robert Vargas,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Matthew Lyons,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Jackie Patel,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Christine Lambert,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Diana Moore,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Tony Smith,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Robert Thompson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Dr. George Smith PhD,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
James Hill,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Bonnie Frye,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Roberto Johnson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
James Jones,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Michael Ramos,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Amanda Pitts MD,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Ariel Vang,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Leslie Harrison,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Linda Sparks,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Joseph King II,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Michelle Torres,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Rhonda Hansen,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Courtney Floyd,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Craig Stewart,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Nicholas Fields,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Matthew Cruz,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Dawn Bowman,Chavez PLC,Radio producer,jennifer93@wade.com,2-10 employees,0.0,1.0,1.0
Sean Reyes,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Michaela Garcia,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Julie Parker,Chavez PLC,Radio producer,jennifer93@wade.com,11-50 employees,0.0,1.0,1.0
Carla Campbell,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Angela Rodriguez,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Darius Nichols,Chavez PLC,Radio producer,jennifer93@wade.com,2-10 employees,0.0,1.0,1.0
Adam Medina,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Larry Garcia,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Jeremy Hawkins,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Tanya Lee,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Darren Stafford,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Samuel Gilmore,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Terry Nguyen,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Tracy Simpson,Chavez PLC,Radio producer,jennifer93@wade.com,10001 Employees,0.0,1.0,1.0
Cassandra Castillo,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
James Gray,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Sergio Edwards,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Cassandra Reid,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Mike Brown,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Jason Adams,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Anthony Glenn,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Bianca Jones,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Katherine Smith,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Randy Gregory,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Melissa Gardner,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Tanya Frazier,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Kevin Wright,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Robert Robinson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Elizabeth Wright,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Emily Crane,Chavez PLC,Radio producer,jennifer93@wade.com,2-10 employees,0.0,1.0,1.0
Dr. Frank Baker,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Sally Robertson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Connie Huang,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Emily Marks,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Rachel Miles,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
James Davidson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Troy Cummings,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Tracy Marquez,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Jacqueline Fisher,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Kelly Barnes,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Carol Mccann,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Abigail King,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Wesley Nelson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Stephanie Cook,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Matthew Huffman MD,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Bryan Jensen,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Suzanne Russell,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Connor Johnston,Chavez PLC,Radio producer,jennifer93@wade.com,11-50 employees,0.0,1.0,1.0
Summer Grant,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Jordan Rosario,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Deborah Evans PhD,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Rachel Vasquez,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Dawn Powell,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Rebecca Cook,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Jennifer Reeves,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Larry Brown,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Reginald Hines,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Dr. Karen Hernandez,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Matthew Diaz,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,0.0,1.0
Kristen Duran,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
James Ortiz,Chavez PLC,Radio producer,jennifer93@wade.com,2-10 employees,0.0,1.0,1.0
Amber Johnson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Mathew Galvan,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Stephanie Smith,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Michelle Rivera,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Ryan Williamson,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Janet Fernandez,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Evelyn Haney,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Andrew Tran,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Carolyn Silva,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Kayla Austin,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Jennifer Kennedy,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Eric Davis,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Shawna Roy,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Laura Barnett,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Kevin Jenkins,Chavez PLC,Radio producer,jennifer93@wade.com,11-50 employees,0.0,1.0,1.0
Vanessa Alexander,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
John Lawrence,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
Paul Best,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Paula Brooks,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
James Collins,Chavez PLC,Radio producer,jennifer93@wade.com,0,1.0,1.0,2.0
Douglas Barnes,Chavez PLC,Radio producer,jennifer93@wade.com,0,0.0,1.0,1.0
